fetchTimestamp,ticker,longName,industry,sector,fullExchangeName,website,city,zip,marketCap,regularMarketTime,currentPrice,open,dayHigh,dayLow,volume,previousClose,regularMarketChange,regularMarketChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekRange,averageVolume,averageDailyVolume10Day,averageDailyVolume3Month,floatShares,impliedSharesOutstanding,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,bookValue,priceToBook,enterpriseValue,trailingPE,forwardPE,trailingEps,forwardEps,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,lastSplitFactor,enterpriseToRevenue,netIncomeToCommon,lastSplitDate,beta
2026-02-17T05:04:21.307153,TORNTPOWER.NS,Torrent Power Limited,Utilities - Independent Power Producers,Utilities,NSE,https://www.torrentpower.com,Ahmedabad,380015,743560052736,1771304703,1475.6,1479.3,1485.0,1468.0,183230,1471.4,4.199951,0.28541973,1188.0,1640.0,2037.0,45.0,1341.578,134.02197,0.099898756,1335.3555,140.2445,0.1050241,287.59998,0.24208753,-164.40002,-0.10024392,1188.0 - 1640.0,439773,965457,439773,159676361,503903543,503903543,0.62326,0.25423,19120001024.0,37.938,104311799808.0,290165784576,575.969,,,81770299392,0.307,0.043,0.28181,0.19332,0.14614001,0.108830005,373.253,3.9533508,832832536576.0,23.42966,25.42516,62.98,58.037,20.0,1.36,1771200000.0,0.3019,1.71,,2.87,31577999360,,0.43
2026-02-17T05:04:21.307153,DEEPAKNTR.NS,Deepak Nitrite Limited,Chemicals,Basic Materials,NSE,https://www.godeepak.com,Vadodara,390003,222907154432,1771304681,1634.3,1612.0,1646.8,1612.0,21800,1622.8,11.5,0.7079101,1514.0,2174.0,3169.0,13.63,1626.704,7.5960693,0.0046696076,1784.6765,-150.37646,-0.084259786,120.30005,0.07945842,-539.69995,-0.24825205,1514.0 - 2174.0,165553,121925,165553,67943085,136393041,136393041,0.49824002,0.2464,3388800000.0,24.858,12439000064.0,79464300544,582.619,,,17502099456,0.018,0.038,0.22025,0.11662,0.077649996,0.067090005,404.66,4.038699,230627229696.0,41.787266,30.037525,39.11,54.40861,7.5,0.46,1754265600.0,0.1919,0.73,5:1,2.902,5331400192,1403222400.0,-0.031
2026-02-17T05:04:21.307153,REDINGTON.NS,Redington Limited,Information Technology Services,Technology,NSE,https://www.redingtongroup.com,Chennai,600091,203417714688,1771304701,260.2,256.05,260.25,254.5,194839,256.05,4.1500244,1.6211035,176.94,334.8,334.8,7.965,270.179,-9.978973,-0.036934678,274.25845,-14.058441,-0.051259827,83.26001,0.47055504,-74.599976,-0.22281952,176.94 - 334.8,2177247,1433247,2177247,585176905,781774431,781774431,0.26005,0.37807,13710999552.0,17.524,26086699008.0,1124983242752,1439.638,,,57071001600,0.088,0.157,0.05073,0.02071,0.01903,0.01568,115.257,2.2575636,216548196352.0,11.523473,10.649387,22.58,24.43333,6.8,2.66,1751587200.0,0.3012,3.16,2:1,0.192,17645199360,1629244800.0,0.762
2026-02-17T05:04:21.307153,MEDANTA.NS,Global Health Limited,Medical Care Facilities,Healthcare,NSE,https://www.medanta.org,Gurugram,122001,311189602304,1771304704,1158.4,1145.6,1158.5,1139.8,18738,1145.1,13.300049,1.1613735,1010.0,1456.5,1513.9,406.65,1141.604,16.79602,0.01471265,1248.5775,-90.17749,-0.072224185,148.40002,0.14693072,-298.09998,-0.20466872,1010.0 - 1456.5,188241,147850,188241,87047131,268637432,268637432,0.67497003,0.21671,12201650176.0,45.457,9448930304.0,41823531008,155.729,,,21300680704,-0.335,0.188,0.5093,0.21011,0.13925,0.12287,137.831,8.404496,304644587520.0,60.585773,44.316143,19.12,26.13946,0.5,0.04,1755820800.0,0.026199998,,,7.284,5138719744,,-0.509
2026-02-17T05:04:21.307153,ATUL.NS,Atul Ltd,Specialty Chemicals,Basic Materials,NSE,https://www.atul.co.in,Valsad,396020,193859239936,1771304696,6584.5,6547.5,6610.0,6516.5,1371,6547.5,37.0,0.56449765,4752.0,7788.0,10969.0,25.05,6100.07,484.43018,0.079413876,6413.73,170.77002,0.026625695,1832.5,0.3856271,-1203.5,-0.15453261,4752.0 - 7788.0,28407,27618,28407,14878165,29441755,29441755,0.49145,0.28226998,12411299840.0,421.586,1880300032.0,60551098368,2056.642,,,21056000000,0.478,0.111,0.34774,0.16916999,0.10629,0.09814,2009.92,3.276001,182933716992.0,32.651493,25.779388,201.66,255.41724,25.0,0.38,1752192000.0,0.123900004,0.36,,3.021,5942499840,,0.127
2026-02-17T05:04:21.307153,FINCABLES.NS,Finolex Cables Limited,Electrical Equipment & Parts,Industrials,NSE,https://www.finolex.com,Pune,411018,124232630272,1771304705,812.3,803.0,816.25,798.15,73782,804.45,7.8499756,0.97581893,700.8,1028.0,1700.0,15.2,761.019,51.281006,0.06738466,837.09875,-24.798767,-0.029624661,111.5,0.15910389,-215.70001,-0.20982492,700.8 - 1028.0,198732,335847,198732,66095070,152939346,152939345,0.58655,0.19692,28589600768.0,187.018,215200000.0,59645100032,389.927,,,11313500160,0.114,0.352,0.18968001,0.099989995,0.08919,0.11418,372.715,2.1794133,94602240000.0,18.249832,15.501907,44.51,52.4,8.0,0.99,1756944000.0,0.17969999,0.95,5:1,1.586,6809999872,1168214400.0,0.067
2026-02-17T05:04:21.307153,BAJFINANCE.NS,Bajaj Finance Limited,Credit Services,Financial Services,NSE,https://www.aboutbajajfinserv.com/finance-about-us,Pune,411014,6291874381824,1771304707,1012.15,1012.75,1016.35,1004.0,603148,1012.75,-0.5999756,-0.05923345,821.125,1102.5,1102.5,0.367354,972.397,39.75305,0.040881503,965.0385,47.11151,0.04881827,191.02502,0.23263818,-90.349976,-0.08195009,821.125 - 1102.5,7321318,10355168,7321318,2644089326,6216345518,6216345518,0.56042,0.25882998,128014401536.0,20.596,3276648742912.0,412603613184,66.456,,,379189690368,-0.069,0.065,0.91902,0.0,0.5555,0.43703997,166.188,6.0903916,9467119796224.0,34.949932,24.815012,28.96,40.78781,4.4,0.43,1748563200.0,0.1519,0.24,2:1,22.945,180323893248,1750032000.0,0.119
2026-02-17T05:04:21.307153,PIDILITIND.NS,Pidilite Industries Limited,Specialty Chemicals,Basic Materials,NSE,https://www.pidilite.com,Mumbai,400059,1514561994752,1771304693,1488.2,1479.0,1490.0,1477.4,39213,1487.3,0.89990234,0.06050577,1311.1,1574.95,1707.5,1.5005,1466.786,21.41394,0.014599226,1495.942,-7.7420654,-0.005175378,177.09998,0.1350774,-86.75,-0.055081114,1311.1 - 1574.95,591454,725684,591454,697872775,1017714033,1017714032,0.69469,0.16167,31852900352.0,31.285,4427700224.0,141585907712,139.179,,,77433298944,0.118,0.101,0.5469,0.22770001,0.21386999,0.16188,93.848,15.857556,1488874897408.0,66.26002,55.390236,22.46,26.86755,10.0,0.67,1755043200.0,0.4449,0.51,2:1,10.516,22919899136,1758585600.0,0.227
2026-02-17T05:04:21.307153,NUVAMA.NS,Nuvama Wealth Management Limited,Asset Management,Financial Services,NSE,https://www.nuvama.com,Mumbai,400051,234553081856,1771304683,1287.7,1286.9,1296.0,1280.2,156648,1287.3,0.39990234,0.031065201,947.09,1701.7,1701.7,420.0,1406.75,-119.05005,-0.084627725,1404.3815,-116.68152,-0.08308392,340.60992,0.3596384,-414.0,-0.24328613,947.09 - 1701.7,547150,368321,547150,73057108,182148871,182015183,0.59146,0.18656999,156713205760.0,865.689,90101596160.0,35895300096,199.227,,,32476430336,-0.007,0.068,0.90475,0.0,0.39311,0.28619,210.384,6.1207123,166451986432.0,23.315226,19.11191,55.23,67.37683,27.8,2.16,1762819200.0,0.503,,5:1,4.637,10273049600,1766707200.0,0.002
2026-02-17T05:04:21.307153,INDUSINDBK.NS,IndusInd Bank Limited,Banks - Regional,Financial Services,NSE,https://www.indusind.bank.in,Mumbai,400013,739888594944,1771304707,949.7,931.9,952.2,928.2,2554439,931.9,17.799988,1.9105874,606.0,1063.3,2038.0,12.75,890.424,59.276,0.066570535,822.8107,126.88928,0.15421443,343.7,0.56716174,-113.60004,-0.106837235,606.0 - 1063.3,3911667,3790412,3911667,637238952,779076093,779076092,0.16708,0.47261003,397778616320.0,509.733,453502992384.0,138743726080,178.126,,,138743726080,-0.912,-0.285,0.0,0.0,0.04166,-0.14658,835.417,1.1367975,782947319808.0,,18.683811,-26.19,50.8301,,,1719532800.0,0.0,0.54,,5.643,-20336924672,,0.241
